customer_id,month,active_users,sessions,feature_adoption_score,api_calls
420,2025-05-01,7,47,0.48,143
420,2025-06-01,7,77,0.73,163
420,2025-07-01,3,76,0.64,275
420,2025-08-01,8,79,0.67,216
420,2025-09-01,6,79,0.38,526
420,2025-10-01,6,53,0.61,192
420,2025-11-01,4,71,0.44,148
420,2025-12-01,5,72,0.89,223
420,2026-01-01,5,43,0.42,194
420,2026-02-01,7,71,1.0,462
420,2026-03-01,7,77,0.55,551
420,2026-04-01,6,62,0.71,410
420,2026-05-01,5,55,0.5,168
420,2026-06-01,6,49,0.75,166
420,2026-07-01,5,54,0.51,294
421,2025-08-01,34,135,0.74,917
421,2025-09-01,19,114,0.51,251
421,2025-10-01,19,113,0.73,859
421,2025-11-01,17,135,0.57,692
421,2025-12-01,22,133,0.4,412
421,2026-01-01,34,135,0.86,420
421,2026-02-01,26,121,0.39,895
421,2026-03-01,40,112,0.73,238
421,2026-04-01,26,136,0.5,404
421,2026-05-01,35,133,0.56,822
421,2026-06-01,37,116,0.6,850
421,2026-07-01,27,136,0.5,854
422,2024-08-01,15,70,0.84,326
422,2024-09-01,7,63,0.68,216
422,2024-10-01,5,41,0.49,275
422,2024-11-01,12,57,0.75,396
422,2024-12-01,8,45,0.35,123
422,2025-01-01,5,61,0.87,311
422,2025-02-01,8,69,0.49,213
422,2025-03-01,7,62,0.84,319
422,2025-04-01,13,61,0.6,242
422,2025-05-01,15,69,0.7,255
422,2025-06-01,13,58,0.41,434
422,2025-07-01,14,63,0.67,151
422,2025-08-01,6,73,0.74,542
422,2025-09-01,6,40,0.34,133
422,2025-10-01,10,64,0.65,135
422,2025-11-01,10,42,0.82,109
422,2025-12-01,11,66,0.49,249
422,2026-01-01,8,65,0.49,486
422,2026-02-01,10,51,0.67,223
422,2026-03-01,10,44,0.72,110
422,2026-04-01,13,75,0.67,471
422,2026-05-01,11,76,0.58,520
422,2026-06-01,8,50,0.6,153
422,2026-07-01,5,59,0.64,462
423,2025-08-01,8,65,0.63,171
423,2025-09-01,13,59,0.92,131
423,2025-10-01,17,79,0.58,629
423,2025-11-01,6,65,0.34,414
423,2025-12-01,7,41,0.54,107
423,2026-01-01,8,67,0.6,456
423,2026-02-01,15,66,0.43,476
423,2026-03-01,7,67,0.67,472
423,2026-04-01,8,66,0.62,137
423,2026-05-01,17,43,0.74,146
423,2026-06-01,9,51,0.67,123
423,2026-07-01,16,46,0.54,307
424,2025-06-01,10,41,0.4,164
424,2025-07-01,13,77,0.61,290
424,2025-08-01,4,66,0.47,233
424,2025-09-01,13,59,1.0,429
424,2025-10-01,9,52,0.53,139
424,2025-11-01,8,77,0.73,450
424,2025-12-01,11,49,0.75,386
424,2026-01-01,9,68,0.62,193
424,2026-02-01,10,43,0.38,155
424,2026-03-01,7,45,0.59,92
424,2026-04-01,10,43,0.72,126
424,2026-05-01,9,79,0.3,530
424,2026-06-01,8,61,0.53,341
424,2026-07-01,11,45,0.74,110
425,2024-08-01,160,295,0.55,2170
425,2024-09-01,213,302,0.53,2339
425,2024-10-01,142,294,0.7,809
425,2024-11-01,223,319,0.56,1742
425,2024-12-01,99,324,0.68,1283
425,2025-01-01,121,326,0.72,1630
425,2025-02-01,145,329,0.6,1232
425,2025-03-01,200,304,0.45,1850
425,2025-04-01,134,312,0.48,1792
425,2025-05-01,173,295,0.37,781
425,2025-06-01,107,314,0.41,1293
425,2025-07-01,158,291,0.46,1366
425,2025-08-01,197,310,0.55,1219
425,2025-09-01,116,329,0.74,1747
425,2025-10-01,168,291,0.74,1818
425,2025-11-01,174,307,0.73,1356
425,2025-12-01,199,302,0.69,2217
425,2026-01-01,78,316,0.75,666
425,2026-02-01,108,329,0.7,2548
425,2026-03-01,138,312,0.63,1089
425,2026-04-01,184,308,0.9,2415
425,2026-05-01,109,328,0.92,1717
425,2026-06-01,125,328,0.52,919
425,2026-07-01,174,290,0.37,1563
426,2024-08-01,18,134,0.81,910
426,2024-09-01,15,113,0.61,512
426,2024-10-01,21,118,0.56,808
426,2024-11-01,24,133,0.62,691
426,2024-12-01,15,148,0.67,982
426,2025-01-01,25,113,0.33,418
426,2025-02-01,19,128,0.61,988
426,2025-03-01,9,138,0.81,587
426,2025-04-01,9,127,0.66,600
426,2025-05-01,13,120,0.5,494
426,2025-06-01,25,141,0.43,1071
426,2025-07-01,13,126,0.7,390
426,2025-08-01,25,112,0.59,632
426,2025-09-01,12,122,0.43,423
426,2025-10-01,17,135,0.5,906
426,2025-11-01,10,144,0.63,413
426,2025-12-01,16,128,0.6,688
426,2026-01-01,24,122,0.63,775
426,2026-02-01,21,112,0.68,388
426,2026-03-01,20,111,0.49,501
426,2026-04-01,13,136,0.64,990
426,2026-05-01,15,132,0.53,774
426,2026-06-01,9,148,0.28,336
426,2026-07-01,17,149,0.73,882
427,2026-07-01,26,135,0.44,958
428,2024-08-01,2,77,0.25,431
428,2024-09-01,6,62,0.43,207
428,2024-10-01,4,78,0.58,545
428,2024-11-01,4,55,0.68,304
428,2024-12-01,4,67,0.51,372
428,2025-01-01,5,71,0.33,178
428,2025-02-01,5,68,0.56,327
428,2025-03-01,3,55,0.62,272
428,2025-04-01,3,40,0.66,278
428,2025-05-01,2,51,0.59,122
428,2025-06-01,5,40,0.56,122
428,2025-07-01,4,45,0.84,254
428,2025-08-01,5,72,0.67,199
428,2025-09-01,2,47,0.56,225
428,2025-10-01,3,63,0.38,334
428,2025-11-01,2,59,0.85,256
428,2025-12-01,5,67,0.89,445
428,2026-01-01,2,64,0.52,480
428,2026-02-01,2,66,0.61,467
428,2026-03-01,5,74,0.59,368
428,2026-04-01,4,45,0.82,340
428,2026-05-01,3,78,0.63,360
428,2026-06-01,5,58,0.64,174
428,2026-07-01,3,59,0.69,385
429,2024-08-01,2,25,0.26,66
429,2024-09-01,1,48,0.58,296
429,2024-10-01,1,21,0.39,161
429,2024-11-01,1,11,0.48,64
429,2024-12-01,1,16,0.7,111
429,2025-01-01,2,14,0.69,106
429,2025-02-01,1,17,0.73,84
429,2025-03-01,1,21,0.29,116
429,2025-04-01,1,14,0.63,105
429,2025-05-01,2,39,0.64,174
429,2025-06-01,1,32,0.8,105
429,2025-07-01,1,39,0.58,141
429,2025-08-01,2,44,0.37,98
429,2025-09-01,1,34,0.81,163
429,2025-10-01,1,40,0.76,280
429,2025-11-01,2,26,0.56,74
429,2025-12-01,1,33,0.71,225
429,2026-01-01,2,44,0.66,288
429,2026-02-01,1,18,0.72,97
429,2026-03-01,1,35,0.48,276
429,2026-04-01,1,24,0.56,59
429,2026-05-01,2,20,0.65,84
429,2026-06-01,2,21,0.34,143
429,2026-07-01,2,28,1.0,72
430,2025-11-01,10,75,0.84,467
430,2025-12-01,6,49,0.56,129
430,2026-01-01,8,40,0.42,278
430,2026-02-01,4,67,0.71,385
430,2026-03-01,9,75,0.81,342
430,2026-04-01,8,73,0.49,171
430,2026-05-01,4,75,0.78,424
430,2026-06-01,4,55,0.93,114
430,2026-07-01,4,52,0.89,218
431,2024-08-01,11,63,0.97,183
431,2024-09-01,10,57,0.48,188
431,2024-10-01,9,68,0.62,408
431,2024-11-01,6,69,0.25,310
431,2024-12-01,14,64,0.73,501
431,2025-01-01,12,79,0.73,331
431,2025-02-01,8,70,0.43,192
431,2025-03-01,6,61,0.63,187
431,2025-04-01,14,46,0.39,354
431,2025-05-01,8,64,0.47,384
431,2025-06-01,8,73,0.8,445
431,2025-07-01,6,54,0.34,369
431,2025-08-01,15,66,0.51,237
431,2025-09-01,10,48,0.79,320
431,2025-10-01,12,58,0.49,455
431,2025-11-01,10,69,0.75,480
431,2025-12-01,10,61,0.42,357
431,2026-01-01,13,60,0.59,151
431,2026-02-01,14,61,0.61,142
431,2026-03-01,7,46,0.33,367
431,2026-04-01,8,52,0.68,300
431,2026-05-01,10,61,0.38,455
431,2026-06-01,10,50,0.92,362
431,2026-07-01,9,78,0.7,177
432,2025-07-01,1,12,0.31,29
432,2025-08-01,1,17,0.73,57
432,2025-09-01,1,20,0.7,154
432,2025-10-01,1,37,0.75,205
432,2025-11-01,1,34,0.62,209
432,2025-12-01,1,36,0.42,103
432,2026-01-01,1,18,0.69,86
432,2026-02-01,1,28,0.43,99
432,2026-03-01,1,26,0.65,140
432,2026-04-01,1,11,0.26,76
432,2026-05-01,1,32,0.47,117
432,2026-06-01,1,43,0.79,141
432,2026-07-01,1,30,0.46,110
433,2024-08-01,1,16,0.72,41
433,2024-09-01,1,41,0.62,220
433,2024-10-01,1,49,0.67,223
433,2024-11-01,1,15,0.71,33
433,2024-12-01,1,24,0.62,57
433,2025-01-01,1,36,0.55,122
433,2025-02-01,1,19,0.96,108
433,2025-03-01,1,33,0.76,206
433,2025-04-01,1,10,0.35,37
433,2025-05-01,1,13,0.41,51
433,2025-06-01,1,25,0.75,112
433,2025-07-01,1,11,0.66,79
433,2025-08-01,1,43,0.55,316
433,2025-09-01,1,33,0.35,203
433,2025-10-01,1,29,0.42,134
433,2025-11-01,1,32,0.75,66
433,2025-12-01,1,24,0.49,89
433,2026-01-01,1,16,0.67,93
433,2026-02-01,1,39,0.61,245
433,2026-03-01,1,46,0.55,92
433,2026-04-01,1,48,0.62,281
433,2026-05-01,1,27,0.31,170
433,2026-06-01,1,36,0.5,171
433,2026-07-01,1,16,0.76,76
434,2026-06-01,12,62,0.42,435
434,2026-07-01,12,45,0.47,292
435,2026-04-01,38,126,0.68,293
435,2026-05-01,51,110,0.57,362
435,2026-06-01,47,127,0.49,576
435,2026-07-01,25,145,1.0,384
436,2024-08-01,4,59,0.53,325
436,2024-09-01,5,79,0.53,303
436,2024-10-01,2,47,0.43,165
436,2024-11-01,5,43,0.71,99
436,2024-12-01,4,78,0.6,448
436,2025-01-01,4,69,0.6,370
436,2025-02-01,7,45,0.63,130
436,2025-03-01,5,69,0.59,476
436,2025-04-01,4,70,0.33,373
436,2025-05-01,4,65,0.72,468
436,2025-06-01,4,67,0.67,175
436,2025-07-01,5,50,0.61,282
436,2025-08-01,3,66,0.56,498
436,2025-09-01,6,46,0.63,267
436,2025-10-01,3,56,0.89,276
436,2025-11-01,4,42,0.64,225
436,2025-12-01,6,46,0.5,318
436,2026-01-01,5,40,0.79,208
436,2026-02-01,4,57,0.6,226
436,2026-03-01,4,49,0.5,223
436,2026-04-01,7,64,0.67,440
436,2026-05-01,5,63,0.3,332
436,2026-06-01,6,67,0.74,525
436,2026-07-01,4,53,0.23,415
437,2024-08-01,1,27,0.51,192
437,2024-09-01,1,22,0.62,67
437,2024-10-01,2,43,0.76,155
437,2024-11-01,1,40,0.32,139
437,2024-12-01,2,44,0.42,203
437,2025-01-01,1,25,0.58,103
437,2025-02-01,2,35,0.78,229
437,2025-03-01,2,32,0.63,125
437,2025-04-01,1,41,0.58,262
437,2025-05-01,2,10,0.45,51
437,2025-06-01,2,44,0.47,162
437,2025-07-01,2,25,0.54,172
437,2025-08-01,1,32,0.32,250
437,2025-09-01,1,18,0.52,138
437,2025-10-01,1,13,0.83,90
437,2025-11-01,2,30,0.59,158
437,2025-12-01,1,21,0.81,95
437,2026-01-01,1,20,0.69,140
437,2026-02-01,1,15,0.47,41
437,2026-03-01,2,11,0.73,23
437,2026-04-01,1,39,0.68,217
437,2026-05-01,1,11,0.55,81
437,2026-06-01,1,32,0.44,224
437,2026-07-01,2,26,0.59,84
438,2024-08-01,6,60,0.65,422
438,2024-09-01,4,79,0.72,613
438,2024-10-01,3,79,0.61,462
438,2024-11-01,5,59,0.72,266
438,2024-12-01,4,53,0.38,219
438,2025-01-01,3,64,0.38,304
438,2025-02-01,3,66,0.26,354
438,2025-03-01,3,57,0.53,382
438,2025-04-01,5,40,0.65,292
438,2025-05-01,5,68,0.33,236
438,2025-06-01,3,70,0.63,219
438,2025-07-01,3,66,0.49,314
438,2025-08-01,3,57,0.59,342
438,2025-09-01,7,46,0.44,232
438,2025-10-01,4,69,0.52,288
438,2025-11-01,4,52,0.72,195
438,2025-12-01,4,50,0.28,361
438,2026-01-01,4,69,0.66,176
438,2026-02-01,7,42,0.68,308
438,2026-03-01,5,63,0.59,220
438,2026-04-01,3,75,0.56,363
438,2026-05-01,7,57,0.58,406
438,2026-06-01,5,58,0.85,155
438,2026-07-01,4,77,0.64,324
439,2024-10-01,38,116,0.61,342
439,2024-11-01,31,137,0.68,668
439,2024-12-01,35,143,0.47,993
439,2025-01-01,20,129,0.74,946
439,2025-02-01,21,137,0.49,839
439,2025-03-01,18,111,0.68,248
439,2025-04-01,45,128,0.64,903
439,2025-05-01,25,116,0.61,234
439,2025-06-01,18,110,0.51,545
439,2025-07-01,32,141,0.74,291
439,2025-08-01,22,140,0.48,846
439,2025-09-01,39,135,0.73,486
439,2025-10-01,19,144,0.47,670
439,2025-11-01,46,131,0.61,543
439,2025-12-01,31,129,0.51,889
439,2026-01-01,42,128,0.68,416
439,2026-02-01,32,139,0.56,495
439,2026-03-01,35,120,0.46,498
439,2026-04-01,26,126,0.75,421
439,2026-05-01,18,115,0.66,270
439,2026-06-01,30,122,0.57,514
439,2026-07-01,18,148,0.61,746
440,2025-11-01,1,35,0.36,122
440,2025-12-01,1,41,0.79,210
440,2026-01-01,1,41,0.38,206
440,2026-02-01,1,44,0.54,138
440,2026-03-01,1,40,0.47,297
440,2026-04-01,1,22,0.78,155
440,2026-05-01,1,37,0.64,207
440,2026-06-01,1,19,0.5,131
440,2026-07-01,1,35,0.45,210
441,2025-10-01,1,40,0.68,203
441,2025-11-01,1,21,0.36,87
441,2025-12-01,1,25,0.28,114
441,2026-01-01,1,41,0.62,298
441,2026-02-01,1,20,0.51,53
441,2026-03-01,1,11,0.79,83
441,2026-04-01,1,46,0.75,228
441,2026-05-01,1,42,0.75,248
441,2026-06-01,1,20,0.78,51
441,2026-07-01,1,49,0.61,365
442,2026-01-01,54,132,0.8,1039
442,2026-02-01,37,120,0.55,242
442,2026-03-01,42,125,0.34,876
442,2026-04-01,28,143,0.77,829
442,2026-05-01,31,129,0.55,768
442,2026-06-01,25,127,0.69,366
442,2026-07-01,20,113,0.87,513
443,2026-02-01,130,301,0.75,905
443,2026-03-01,81,312,0.7,1616
443,2026-04-01,185,310,0.63,1212
443,2026-05-01,91,291,0.46,2139
443,2026-06-01,148,315,0.85,2108
443,2026-07-01,86,312,0.29,651
444,2024-08-01,3,48,0.46,291
444,2024-09-01,1,30,0.47,204
444,2024-10-01,2,11,0.49,52
444,2024-11-01,1,33,0.65,132
444,2024-12-01,1,29,0.52,147
444,2025-01-01,3,31,0.71,62
444,2025-02-01,2,44,0.66,279
444,2025-03-01,1,17,0.66,34
444,2025-04-01,3,29,0.55,68
444,2025-05-01,4,23,0.62,129
444,2025-06-01,1,44,0.42,213
444,2025-07-01,2,48,0.47,126
444,2025-08-01,4,15,0.74,62
444,2025-09-01,2,42,0.75,271
444,2025-10-01,1,37,0.78,193
444,2025-11-01,4,45,0.44,245
444,2025-12-01,4,44,0.81,217
444,2026-01-01,3,14,0.56,83
444,2026-02-01,1,26,0.77,131
444,2026-03-01,3,18,0.42,137
444,2026-04-01,2,22,0.67,98
444,2026-05-01,4,15,0.5,73
444,2026-06-01,3,20,0.71,70
444,2026-07-01,2,24,0.64,89
445,2025-12-01,55,114,0.63,763
445,2026-01-01,43,148,0.98,407
445,2026-02-01,39,114,0.47,319
445,2026-03-01,52,118,0.37,307
445,2026-04-01,31,121,0.36,925
445,2026-05-01,24,127,0.66,535
445,2026-06-01,48,128,0.76,1015
445,2026-07-01,38,123,0.19,734
446,2025-04-01,4,41,0.51,167
446,2025-05-01,2,20,0.74,111
446,2025-06-01,1,38,0.51,217
446,2025-07-01,2,34,0.79,265
446,2025-08-01,3,24,0.44,113
446,2025-09-01,3,49,0.65,267
446,2025-10-01,3,38,0.53,122
446,2025-11-01,3,39,0.5,254
446,2025-12-01,4,28,0.87,163
446,2026-01-01,3,17,0.39,86
446,2026-02-01,3,31,0.79,121
446,2026-03-01,3,27,0.47,112
446,2026-04-01,2,17,0.87,73
446,2026-05-01,4,46,0.86,191
446,2026-06-01,4,31,0.64,205
446,2026-07-01,3,25,0.71,178
447,2024-10-01,7,44,0.53,250
447,2024-11-01,8,41,0.48,95
447,2024-12-01,9,50,0.53,343
447,2025-01-01,10,67,0.64,514
447,2025-02-01,11,54,0.51,271
447,2025-03-01,14,65,0.59,423
447,2025-04-01,6,68,0.58,195
447,2025-05-01,14,77,0.81,418
447,2025-06-01,10,65,0.78,489
447,2025-07-01,9,78,0.51,463
447,2025-08-01,15,44,0.76,147
447,2025-09-01,6,63,0.26,221
447,2025-10-01,11,77,0.49,502
447,2025-11-01,11,68,0.62,244
447,2025-12-01,14,68,0.81,430
447,2026-01-01,10,50,0.77,235
447,2026-02-01,14,41,0.42,235
447,2026-03-01,9,48,0.88,380
447,2026-04-01,10,66,0.67,186
447,2026-05-01,12,64,0.5,381
447,2026-06-01,6,76,0.67,228
447,2026-07-01,12,74,0.97,399
448,2026-06-01,14,40,0.69,83
448,2026-07-01,11,73,0.69,581
449,2024-08-01,201,300,0.9,1476
449,2024-09-01,96,295,0.46,1417
449,2024-10-01,187,300,0.81,918
449,2024-11-01,179,303,0.63,2157
449,2024-12-01,142,310,0.66,1017
449,2025-01-01,131,316,0.53,2203
449,2025-02-01,184,294,0.78,1506
449,2025-03-01,122,302,0.79,697
449,2025-04-01,85,291,0.68,1335
449,2025-05-01,156,316,0.61,1459
449,2025-06-01,98,325,0.57,1621
449,2025-07-01,175,295,0.5,1613
449,2025-08-01,171,301,0.92,1909
449,2025-09-01,100,307,0.5,1548
449,2025-10-01,86,307,0.54,747
449,2025-11-01,154,290,0.76,2162
449,2025-12-01,172,302,0.67,2056
449,2026-01-01,187,300,0.33,1929
449,2026-02-01,82,300,0.47,2133
449,2026-03-01,197,329,0.43,705
449,2026-04-01,147,308,0.67,2000
449,2026-05-01,110,329,0.55,1412
449,2026-06-01,118,308,0.65,1133
449,2026-07-01,143,318,0.72,802
450,2025-07-01,161,304,0.74,1359
450,2025-08-01,226,328,0.44,1173
450,2025-09-01,224,297,0.52,1591
450,2025-10-01,110,316,0.46,2343
450,2025-11-01,130,317,0.5,801
450,2025-12-01,136,318,0.6,1386
450,2026-01-01,232,322,0.66,1450
450,2026-02-01,142,327,0.49,1528
450,2026-03-01,98,303,0.49,2397
450,2026-04-01,80,325,0.49,1852
450,2026-05-01,190,322,0.56,2270
450,2026-06-01,177,328,0.58,1747
450,2026-07-01,141,313,0.67,1910
451,2024-11-01,1,30,0.59,113
451,2024-12-01,1,31,0.68,109
451,2025-01-01,1,31,0.6,130
451,2025-02-01,1,30,0.49,110
451,2025-03-01,1,47,0.72,257
451,2025-04-01,1,24,0.71,108
451,2025-05-01,1,20,0.52,58
451,2025-06-01,1,47,0.47,282
451,2025-07-01,1,48,0.51,273
451,2025-08-01,1,36,0.62,94
451,2025-09-01,1,20,0.86,48
451,2025-10-01,1,32,0.52,240
451,2025-11-01,1,26,0.48,80
451,2025-12-01,1,49,0.63,100
451,2026-01-01,1,49,0.69,327
451,2026-02-01,1,39,0.77,213
451,2026-03-01,1,20,0.55,85
451,2026-04-01,1,15,0.59,35
451,2026-05-01,1,28,0.71,103
451,2026-06-01,1,47,0.27,290
451,2026-07-01,1,38,0.61,190
452,2025-03-01,16,138,0.9,317
452,2025-04-01,44,146,0.75,380
452,2025-05-01,30,141,0.53,345
452,2025-06-01,28,127,0.81,548
452,2025-07-01,44,118,0.73,442
452,2025-08-01,37,115,0.67,478
452,2025-09-01,49,149,0.7,1038
452,2025-10-01,47,114,0.81,605
452,2025-11-01,19,140,0.76,870
452,2025-12-01,24,121,0.31,705
452,2026-01-01,36,147,0.45,775
452,2026-02-01,19,118,0.68,282
452,2026-03-01,36,127,0.75,356
452,2026-04-01,28,127,0.77,878
452,2026-05-01,47,140,0.43,327
452,2026-06-01,37,116,0.72,702
452,2026-07-01,33,125,0.77,302
453,2025-12-01,5,74,0.53,428
453,2026-01-01,12,46,0.62,132
453,2026-02-01,8,49,0.59,122
453,2026-03-01,11,63,0.78,412
453,2026-04-01,11,71,0.55,297
453,2026-05-01,8,50,0.6,109
453,2026-06-01,4,62,0.64,339
453,2026-07-01,9,69,0.53,469
454,2024-08-01,3,43,0.52,156
454,2024-09-01,2,55,0.45,298
454,2024-10-01,6,68,0.64,163
454,2024-11-01,3,43,0.35,293
454,2024-12-01,6,68,0.45,315
454,2025-01-01,6,62,0.61,308
454,2025-02-01,3,54,0.56,354
454,2025-03-01,6,49,0.87,381
454,2025-04-01,5,73,0.66,167
454,2025-05-01,5,46,0.46,124
454,2025-06-01,4,44,0.51,250
454,2025-07-01,2,63,0.54,189
454,2025-08-01,5,74,0.23,435
454,2025-09-01,5,50,0.55,217
454,2025-10-01,3,68,0.54,278
454,2025-11-01,6,44,0.47,298
454,2025-12-01,3,74,0.59,513
454,2026-01-01,2,75,0.68,272
454,2026-02-01,6,73,0.56,550
454,2026-03-01,6,71,0.48,448
454,2026-04-01,6,46,0.33,309
454,2026-05-01,4,65,0.54,230
454,2026-06-01,6,43,0.5,176
454,2026-07-01,3,45,0.36,313
455,2024-08-01,1,32,0.58,246
455,2024-09-01,1,13,0.49,61
455,2024-10-01,1,14,0.87,53
455,2024-11-01,1,49,0.37,199
455,2024-12-01,1,28,0.81,150
455,2025-01-01,1,13,0.52,40
455,2025-02-01,1,48,0.44,113
455,2025-03-01,1,24,0.52,156
455,2025-04-01,1,28,0.23,218
455,2025-05-01,1,36,0.87,265
455,2025-06-01,1,23,0.63,162
455,2025-07-01,1,41,0.74,124
455,2025-08-01,1,16,0.66,74
455,2025-09-01,1,39,0.4,270
455,2025-10-01,1,29,0.75,165
455,2025-11-01,1,19,0.3,134
455,2025-12-01,1,14,0.57,111
455,2026-01-01,1,17,0.35,42
455,2026-02-01,1,33,0.59,170
455,2026-03-01,1,48,0.99,270
455,2026-04-01,1,38,0.26,277
455,2026-05-01,1,12,0.61,72
455,2026-06-01,1,18,0.47,42
455,2026-07-01,1,35,0.79,162
456,2025-04-01,1,47,0.89,356
456,2025-05-01,1,30,0.48,110
456,2025-06-01,1,43,0.89,256
456,2025-07-01,2,19,0.36,81
456,2025-08-01,2,40,0.6,177
456,2025-09-01,1,36,0.28,124
456,2025-10-01,1,32,0.9,180
456,2025-11-01,1,31,0.47,166
456,2025-12-01,2,46,0.67,228
456,2026-01-01,1,13,0.81,40
456,2026-02-01,2,29,0.49,229
456,2026-03-01,1,47,0.56,333
456,2026-04-01,1,46,0.53,178
456,2026-05-01,2,30,0.48,158
456,2026-06-01,1,29,0.53,222
456,2026-07-01,1,11,0.54,56
457,2024-12-01,32,146,0.62,1143
457,2025-01-01,37,123,0.52,819
457,2025-02-01,19,133,0.37,988
457,2025-03-01,37,143,0.53,596
457,2025-04-01,23,141,0.48,833
457,2025-05-01,33,133,0.62,442
457,2025-06-01,35,120,0.81,607
457,2025-07-01,22,115,0.84,372
457,2025-08-01,18,123,0.1,732
457,2025-09-01,17,139,0.59,373
457,2025-10-01,30,147,0.75,451
457,2025-11-01,16,136,0.47,433
457,2025-12-01,32,123,0.56,849
457,2026-01-01,31,132,0.27,609
457,2026-02-01,30,119,0.73,390
457,2026-03-01,17,139,0.35,1074
457,2026-04-01,37,126,0.6,521
457,2026-05-01,14,119,0.69,913
457,2026-06-01,28,115,0.63,803
457,2026-07-01,27,136,0.7,1030
458,2025-09-01,13,48,0.63,268
458,2025-10-01,5,78,0.5,436
458,2025-11-01,5,52,0.49,240
458,2025-12-01,12,40,0.65,273
458,2026-01-01,10,78,0.46,477
458,2026-02-01,7,54,0.64,374
458,2026-03-01,12,57,0.47,400
458,2026-04-01,5,42,0.63,133
458,2026-05-01,14,70,0.56,514
458,2026-06-01,14,42,0.48,240
458,2026-07-01,12,51,0.55,105
459,2024-08-01,37,118,0.72,487
459,2024-09-01,34,112,0.74,417
459,2024-10-01,24,146,0.45,747
459,2024-11-01,32,116,0.4,633
459,2024-12-01,22,111,0.64,439
459,2025-01-01,23,129,0.88,968
459,2025-02-01,21,147,0.48,711
459,2025-03-01,32,135,0.54,279
459,2025-04-01,17,126,0.77,306
459,2025-05-01,25,113,0.72,880
459,2025-06-01,27,138,0.75,289
459,2025-07-01,21,115,0.78,913
459,2025-08-01,24,123,0.83,497
459,2025-09-01,35,126,0.64,809
459,2025-10-01,37,137,0.49,508
459,2025-11-01,17,144,0.73,353
459,2025-12-01,14,146,0.72,349
459,2026-01-01,18,116,0.68,267
459,2026-02-01,28,146,0.76,605
459,2026-03-01,25,134,0.82,836
459,2026-04-01,26,113,0.4,481
459,2026-05-01,17,132,0.44,874
459,2026-06-01,37,128,0.5,277
459,2026-07-01,25,123,0.6,717
460,2025-06-01,231,304,0.73,1208
460,2025-07-01,185,321,0.65,1299
460,2025-08-01,233,303,0.63,1586
460,2025-09-01,152,327,0.6,2120
460,2025-10-01,86,291,0.53,734
460,2025-11-01,211,310,0.63,1178
460,2025-12-01,86,293,0.83,1923
460,2026-01-01,95,327,0.69,1134
460,2026-02-01,167,307,0.57,636
460,2026-03-01,138,311,0.62,1305
460,2026-04-01,178,303,0.92,1937
460,2026-05-01,203,301,0.77,1810
460,2026-06-01,161,297,0.7,651
460,2026-07-01,241,313,0.66,1557
461,2024-08-01,1,38,0.52,87
461,2024-09-01,1,13,0.74,87
461,2024-10-01,1,48,0.75,307
461,2024-11-01,1,49,0.67,179
461,2024-12-01,1,30,0.64,68
461,2025-01-01,1,10,0.56,21
461,2025-02-01,1,39,0.61,197
461,2025-03-01,1,23,0.39,171
461,2025-04-01,1,17,0.66,64
461,2025-05-01,1,17,0.61,125
461,2025-06-01,1,26,0.86,106
461,2025-07-01,1,31,0.76,175
461,2025-08-01,1,15,0.54,38
461,2025-09-01,1,31,0.38,168
461,2025-10-01,1,11,0.66,45
461,2025-11-01,1,23,0.4,142
461,2025-12-01,1,39,0.79,136
461,2026-01-01,1,35,0.62,154
461,2026-02-01,1,12,0.42,87
461,2026-03-01,1,49,0.78,276
461,2026-04-01,1,15,0.31,100
461,2026-05-01,1,16,0.44,72
461,2026-06-01,1,20,0.88,131
461,2026-07-01,1,18,0.6,72
462,2026-04-01,7,50,0.65,351
462,2026-05-01,5,69,0.69,291
462,2026-06-01,9,51,0.5,401
462,2026-07-01,6,48,0.69,316
463,2025-05-01,161,302,0.77,989
463,2025-06-01,89,305,0.59,1575
463,2025-07-01,166,297,0.62,1992
463,2025-08-01,139,308,0.67,640
463,2025-09-01,136,327,0.45,1127
463,2025-10-01,66,309,0.67,1635
463,2025-11-01,95,317,0.64,2254
463,2025-12-01,147,328,0.6,2092
463,2026-01-01,177,312,0.65,1181
463,2026-02-01,129,302,0.55,1015
463,2026-03-01,159,325,0.72,1221
463,2026-04-01,77,302,0.43,675
463,2026-05-01,74,298,0.93,1720
463,2026-06-01,65,292,1.0,1153
463,2026-07-01,73,316,0.39,1061
464,2025-02-01,1,44,0.51,268
464,2025-03-01,2,15,0.52,88
464,2025-04-01,1,10,0.75,30
464,2025-05-01,1,36,0.56,230
464,2025-06-01,3,19,0.46,128
464,2025-07-01,2,41,0.63,301
464,2025-08-01,1,20,0.55,134
464,2025-09-01,2,46,0.6,200
464,2025-10-01,3,46,0.41,186
464,2025-11-01,2,11,0.66,25
464,2025-12-01,3,46,0.7,132
464,2026-01-01,3,28,0.67,177
464,2026-02-01,3,39,0.49,113
464,2026-03-01,2,36,0.68,178
464,2026-04-01,1,26,0.44,177
464,2026-05-01,2,39,0.71,150
464,2026-06-01,2,45,0.51,159
464,2026-07-01,2,43,0.64,114
465,2025-12-01,1,31,0.54,81
465,2026-01-01,1,10,0.42,44
465,2026-02-01,1,33,0.83,157
465,2026-03-01,1,17,0.72,50
465,2026-04-01,1,44,0.95,105
